cod_IBGE;cidade;UF;latitude;longitude;venda_predita;vendas;pib_percapita;predominancia_pop_rural;populacao;IDHM
311870;COQUEIRAL;MG;-21,1858;-45,4366;5033,0;18,999999999999996;25357,969999999983;0,0;9099,000000000002;0,694
311880;CORAÇÃO DE JESUS;MG;-16,6841;-44,3635;1382,0;6,999999999999998;10603,440000000008;0,0;26619,999999999978;0,6420000000000001
311890;CORDISBURGO;MG;-19,1224;-44,3224;964,0;5,0;15337,76;0,0;8903,000000000004;0,6559999999999999
311900;CORDISLÂNDIA;MG;-21,7891;-45,6999;1284,0;3,999999999999999;26473,27000000002;0,0;3545,999999999998;0,6599999999999999
311910;CORINTO;MG;-18,369;-44,4542;1395,0;5,0;33058,83999999997;0,0;23606,99999999998;0,6799999999999999
311920;COROACI;MG;-18,6156;-42,2791;763,0;3,0;13956,660000000007;0,0;9896,999999999998;0,6259999999999999
311930;COROMANDEL;MG;-18,4734;-47,1933;22313,0;65,99999999999997;53627,690000000024;0,0;27958,00000000001;0,708
311940;CORONEL FABRICIANO;MG;-19,5179;-42,6276;3599,0;12,0;19273,62999999999;0,0;110708,99999999993;0,7550000000000001
311950;CORONEL MURTA;MG;-16,6148;-42,184;4529,0;17,999999999999996;11289,79000000001;0,0;9209,000000000002;0,627
311960;CORONEL PACHECO;MG;-21,5898;-43,256;1525,0;5,0;20517,739999999994;0,0;3095,0000000000014;0,669
311970;CORONEL XAVIER CHAVES;MG;-21,0277;-44,2206;1804,0;5,999999999999999;20559,48;0,0;3448,0000000000014;0,677
311980;CÓRREGO DANTA;MG;-19,8198;-45,9032;1200,0;5,0;56883,530000000006;0,0;3167,999999999999;0,692
311990;CÓRREGO DO BOM JESUS;MG;-22,6269;-46,0241;9013,0;23,999999999999996;13421,320000000003;0,0;3684,9999999999995;0,692
311995;CÓRREGO FUNDO;MG;-20,4474;-45,5617;1735,0;5,999999999999999;37424,26000000002;0,0;6424,999999999996;0,6779999999999999
312000;CÓRREGO NOVO;MG;-19,8361;-42,3988;23434,0;61,99999999999999;14933,369999999988;0,0;2687,9999999999995;0,6320000000000001
312010;COUTO DE MAGALHÃES DE MINAS;MG;-18,0727;-43,4648;302684,0;738,9999999999998;15630,319999999989;0,0;4436,000000000002;0,659
312015;CRISÓLITA;MG;-17,2381;-40,9184;28370,0;63,999999999999986;11928,990000000003;0,0;6814,000000000004;0,585
312020;CRISTAIS;MG;-20,8733;-45,5167;4845,0;16,0;21783,569999999985;0,0;13059,999999999989;0,692
312030;CRISTÁLIA;MG;-16,716;-42,8571;4671,0;16,0;9993,309999999996;0,0;5992,000000000003;0,583
312040;CRISTIANO OTONI;MG;-20,8324;-43,8166;1506,0;5,0;29584,870000000014;0,0;5161,000000000003;0,6950000000000001
312050;CRISTINA;MG;-22,208;-45,2673;3620,0;12,0;23718,07000000002;0,0;10211,00000000001;0,6679999999999999
312060;CRUCILÂNDIA;MG;-20,3923;-44,3334;1168,0;5,0;18559,710000000006;0,0;5072,000000000004;0,651
312070;CRUZEIRO DA FORTALEZA;MG;-18,944;-46,6669;1499,0;5,0;43464,00000000002;0,0;3651,0000000000023;0,696
312080;CRUZÍLIA;MG;-21,84;-44,8067;1097,0;3,999999999999999;20351,280000000013;0,0;15529,0;0,6950000000000001
312083;CUPARAQUE;MG;-18,9648;-41,0986;122905,0;711,0;15301,15999999999;0,0;5026,000000000003;0,627
312087;CURRAL DE DENTRO;MG;-15,9327;-41,8557;104419,0;637,9999999999999;10784,039999999992;0,0;7867,0;0,585
312090;CURVELO;MG;-18,7527;-44,4303;9233,0;23,999999999999996;28050,679999999986;0,0;81084,99999999994;0,7129999999999999
312100;DATAS;MG;-18,4478;-43,6591;29757,0;82,00000000000003;13283,529999999993;0,0;5431,000000000002;0,6159999999999999
312110;DELFIM MOREIRA;MG;-22,5036;-45,2792;31163,0;87,00000000000003;16438,070000000007;1,0;8007,000000000001;0,669
312120;DELFINÓPOLIS;MG;-20,3468;-46,8456;1358,0;3,999999999999999;34314,21000000003;0,0;7145,999999999999;0,74
312125;DELTA;MG;-19,9721;-47,7841;3410,0;11,0;50662,78000000004;0,0;10994,000000000002;0,639
312130;DESCOBERTO;MG;-21,46;-42,9618;104492,0;679,9999999999998;16322,609999999999;0,0;5044,000000000003;0,6799999999999999
312140;DESTERRO DE ENTRE RIOS;MG;-20,665;-44,3334;1339,0;5,0;36629,04000000003;0,0;7266,000000000003;0,639
312150;DESTERRO DO MELO;MG;-21,143;-43,5178;4830,0;17,999999999999996;17316,719999999994;1,0;2867,0;0,631
312160;DIAMANTINA;MG;-18,2413;-43,6031;3272,0;10,000000000000002;20488,210000000006;0,0;47923,99999999997;0,716
312170;DIOGO DE VASCONCELOS;MG;-20,4879;-43,1953;55640,0;154,00000000000003;12391,020000000006;1,0;3778,9999999999986;0,601
312180;DIONÍSIO;MG;-19,8433;-42,7701;271534,0;643,0000000000002;12515,910000000002;0,0;7492,999999999995;0,702
312190;DIVINÉSIA;MG;-20,9917;-43,0003;1194,0;5,0;18505,83;0,0;3430,000000000002;0,657
312200;DIVINO;MG;-20,6134;-42,1438;4817,0;16,0;16397,219999999998;0,0;20019,999999999985;0,605
312210;DIVINO DAS LARANJEIRAS;MG;-18,7755;-41,4781;267900,0;653,0000000000001;12866,200000000003;0,0;4969,000000000002;0,661
312220;DIVINOLÂNDIA DE MINAS;MG;-18,8004;-42,6103;104419,0;643,0000000000002;11357,130000000003;0,0;7655,000000000003;0,623
312230;DIVINÓPOLIS;MG;-20,1446;-44,8912;11034,0;25,000000000000004;34150,85000000003;0,0;242505,0000000002;0,764
312235;DIVISA ALEGRE;MG;-15,7221;-41,3463;1504,0;5,0;22091,180000000004;0,0;6946,000000000003;0,6079999999999999
312240;DIVISA NOVA;MG;-21,5092;-46,1904;1473,0;5,999999999999999;18620,719999999987;0,0;6039,000000000002;0,6700000000000002
312245;DIVISÓPOLIS;MG;-15,7254;-40,9997;4345,0;16,999999999999996;9378,799999999997;0,0;11395,999999999996;0,609
312247;DOM BOSCO;MG;-16,652;-46,2597;3602,0;12,0;17921,230000000003;0,0;3635,0000000000005;0,673
312250;DOM CAVATI;MG;-19,3735;-42,1121;315106,0;711,0;14532,450000000006;0,0;5025,000000000005;0,688
312260;DOM JOAQUIM;MG;-18,961;-43,2544;15832,0;53,00000000000001;13921,290000000005;0,0;4436,000000000002;0,6219999999999999
312270;DOM SILVÉRIO;MG;-20,1627;-42,9627;1780,0;5,999999999999999;22033,78000000001;0,0;5227,0;0,7089999999999999
312280;DOM VIÇOSO;MG;-22,2511;-45,1643;101530,0;132,99999999999997;14209,63;1,0;2992,0000000000027;0,687
312300;DORES DE CAMPOS;MG;-21,1139;-44,0207;3368,0;11,0;34801,39;0,0;10290,999999999996;0,6860000000000002
312310;DORES DE GUANHÃES;MG;-19,0516;-42,9254;1276,0;5,999999999999999;41898,54999999998;1,0;5139,000000000003;0,6359999999999999
312320;DORES DO INDAIÁ;MG;-19,4628;-45,5927;2290,0;9,000000000000002;24995,50999999998;0,0;13373,00000000001;0,7190000000000001
312330;DORES DO TURVO;MG;-20,9785;-43,1834;37557,0;107,00000000000003;15684,820000000012;1,0;4202,000000000004;0,629
312340;DORESÓPOLIS;MG;-20,2868;-45,9007;1811,0;5,999999999999999;41827,09999999997;0,0;1538,9999999999995;0,692
312350;DOURADOQUARA;MG;-18,4338;-47,5993;1651,0;5,0;44217,180000000015;0,0;1914,9999999999998;0,706
312352;DURANDÉ;MG;-20,2058;-41,7977;4184,0;12,0;17499,479999999985;1,0;7898,0000000000055;0,645
312360;ELÓI MENDES;MG;-21,6088;-45,5691;5041,0;17,999999999999996;29527,66999999998;0,0;28555,999999999996;0,685
312370;ENGENHEIRO CALDAS;MG;-19,2065;-42,0503;104419,0;529,0;13689,019999999999;0,0;11267,999999999993;0,6439999999999999
312380;ENGENHEIRO NAVARRO;MG;-17,2831;-43,947;23881,0;67,00000000000001;13146,719999999998;0,0;7239,999999999998;0,655
312385;ENTRE FOLHAS;MG;-19,6218;-42,2306;24513,0;71,99999999999999;13552,959999999988;0,0;5382,999999999997;0,6339999999999999
312390;ENTRE RIOS DE MINAS;MG;-20,6706;-44,0654;1319,0;5,0;20240,39;0,0;15457,99999999999;0,6719999999999999
312400;ERVÁLIA;MG;-20,8403;-42,6544;1397,0;5,0;21988,530000000002;0,0;19019,000000000007;0,625
312410;ESMERALDAS;MG;-19,764;-44,3065;148376,0;1172,0000000000005;13382,839999999993;0,0;72512,0;0,671
312420;ESPERA FELIZ;MG;-20,6508;-41,9119;1621,0;5,999999999999999;18049,929999999986;0,0;25287,000000000015;0,663
312430;ESPINOSA;MG;-14,9249;-42,809;1305,0;6,999999999999998;12176,889999999992;0,0;31602,999999999978;0,627
312440;ESPÍRITO SANTO DO DOURADO;MG;-22,0454;-45,9548;1456,0;5,999999999999999;26118,009999999995;1,0;4727,999999999997;0,685
312450;ESTIVA;MG;-22,4577;-46,0191;23179,0;76,00000000000001;29296,650000000023;1,0;11416,00000000001;0,6910000000000001
312460;ESTRELA DALVA;MG;-21,7412;-42,4574;1554,0;5,0;19142,530000000002;0,0;2308,000000000001;0,71
312470;ESTRELA DO INDAIÁ;MG;-19,5169;-45,7859;1718,0;5,999999999999999;40397,009999999995;0,0;3483,000000000001;0,6759999999999999
312480;ESTRELA DO SUL;MG;-18,7399;-47,6956;1200,0;3,0;55155,08000000004;0,0;8056,999999999996;0,696
312490;EUGENÓPOLIS;MG;-21,1002;-42,1878;5031,0;16,999999999999996;19082,04999999999;0,0;11382,99999999999;0,675
312500;EWBANK DA CÂMARA;MG;-21,5498;-43,5068;158920,0;537,0;14144,569999999996;0,0;3932,000000000002;0,6759999999999999
312510;EXTREMA;MG;-22,854;-46,3178;5064,0;17,999999999999996;362254,9800000003;0,0;37648,99999999998;0,732
312520;FAMA;MG;-21,4089;-45,8286;1422,0;5,0;21477,060000000016;0,0;2374,0000000000005;0,7169999999999999
312530;FARIA LEMOS;MG;-20,8097;-42,0213;1311,0;5,0;22139,519999999986;0,0;3202,0000000000005;0,687
312540;FELÍCIO DOS SANTOS;MG;-18,0755;-43,2422;95702,0;138,99999999999994;13682,130000000001;1,0;4656,000000000001;0,6060000000000001
312550;SÃO GONÇALO DO RIO PRETO;MG;-18,0025;-43,3854;12913,0;45,0;14343,17000000001;0,0;3178,000000000001;0,6399999999999999
312560;FELISBURGO;MG;-16,6348;-40,7605;31589,0;67,00000000000001;10667,140000000009;0,0;7547,9999999999945;0,583
312570;FELIXLÂNDIA;MG;-18,7507;-44,9004;3303,0;11,0;18849,87;0,0;15528,0;0,6479999999999999
312580;FERNANDES TOURINHO;MG;-19,1541;-42,0803;38433,0;80,00000000000003;14430,960000000005;0,0;3499,9999999999977;0,6459999999999999
312590;FERROS;MG;-19,2343;-43,0192;36849,0;94,0;16534,269999999997;1,0;9576,000000000005;0,603
312595;FERVEDOURO;MG;-20,726;-42,279;37344,0;103,99999999999997;13898,850000000011;1,0;11099,99999999999;0,5800000000000001
312600;FLORESTAL;MG;-19,888;-44,4318;1229,0;3,999999999999999;20545,130000000012;0,0;7601,999999999995;0,724
312610;FORMIGA;MG;-20,4618;-45,4268;12672,0;33,00000000000001;33232,78999999999;0,0;67956,00000000003;0,7550000000000001
312620;FORMOSO;MG;-14,9446;-46,2371;1216,0;5,0;30058,170000000013;0,0;4098,000000000001;0,6399999999999999
312630;FORTALEZA DE MINAS;MG;-20,8508;-46,712;1475,0;5,0;21043,739999999994;0,0;4459,999999999997;0,6700000000000002
312640;FORTUNA DE MINAS;MG;-19,5578;-44,4472;2024,0;9,000000000000002;17468,850000000013;0,0;2986,000000000002;0,696
312650;FRANCISCO BADARÓ;MG;-16,9883;-42,3568;219356,0;157,00000000000003;7579,269999999997;1,0;10311,00000000001;0,6219999999999999
312660;FRANCISCO DUMONT;MG;-17,3107;-44,2317;23204,0;68,00000000000001;15437,930000000006;0,0;5267,999999999999;0,625
312670;FRANCISCO SÁ;MG;-16,4827;-43,4896;1014,0;3,999999999999999;19166,979999999996;0,0;26458,999999999993;0,6540000000000001
312675;FRANCISCÓPOLIS;MG;-17,9578;-42,0094;26573,0;58,999999999999986;16481,439999999988;1,0;5287,000000000004;0,603
312680;FREI GASPAR;MG;-18,0709;-41,4325;49032,0;135,00000000000006;12925,770000000004;1,0;5857,999999999996;0,5899999999999999
312690;FREI INOCÊNCIO;MG;-18,5556;-41,9121;4602,0;16,0;13843,75000000001;0,0;9715,999999999996;0,6479999999999999
312695;FREI LAGONEGRO;MG;-18,1751;-42,7617;55699,0;151,99999999999997;11738,380000000006;1,0;3496,0000000000014;0,5430000000000001
312700;FRONTEIRA;MG;-20,2748;-49,1984;1388,0;5,999999999999999;64274,08999999996;0,0;18865,999999999985;0,6839999999999999
312705;FRONTEIRA DOS VALES;MG;-16,8898;-40,923;23049,0;70,0;11126,490000000007;0,0;4541,999999999998;0,5919999999999999
312707;FRUTA DE LEITE;MG;-16,1225;-42,5288;55978,0;154,00000000000003;9650,630000000001;1,0;5231,999999999998;0,544
312710;FRUTAL;MG;-20,0259;-48,9355;8378,0;23,000000000000004;42306,16000000002;0,0;60507,99999999999;0,73
312720;FUNILÂNDIA;MG;-19,3661;-44,061;1528,0;5,999999999999999;19357,930000000008;0,0;4434,000000000004;0,655
312730;GALILÉIA;MG;-19,0005;-41,5387;108780,0;631,0000000000001;15623,360000000002;0,0;6763,999999999999;0,6540000000000001
312733;GAMELEIRAS;MG;-15,0829;-43,125;119429,0;154,00000000000003;11696,219999999996;1,0;5084,000000000001;0,6500000000000001
312735;GLAUCILÂNDIA;MG;-16,8481;-43,692;213967,0;132,99999999999997;14220,129999999997;1,0;3176,9999999999986;0,679
312737;GOIABEIRA;MG;-18,9807;-41,2235;118059,0;711,0;15284,159999999994;0,0;3401,9999999999986;0,647
312738;GOIANÁ;MG;-21,536;-43,1957;1509,0;5,999999999999999;18150,159999999996;0,0;4013,999999999997;0,716
312740;GONÇALVES;MG;-22,6545;-45,8556;1946,0;6,999999999999998;20504,629999999997;1,0;4360,0;0,683
312750;GONZAGA;MG;-18,8196;-42,4769;4400,0;18,999999999999996;11361,209999999988;0,0;6184,000000000004;0,6060000000000001
312760;GOUVEIA;MG;-18,4519;-43,7423;4711,0;17,999999999999996;14522,54999999999;0,0;11811,000000000007;0,681
312770;GOVERNADOR VALADARES;MG;-18,8545;-41,9555;5151,0;18,999999999999996;27862,159999999978;0,0;282163,99999999977;0,7270000000000001
312780;GRÃO MOGOL;MG;-16,5662;-42,8923;12144,0;41,00000000000001;53046,249999999985;1,0;15943,000000000005;0,6040000000000001
312790;GRUPIARA;MG;-18,5003;-47,7318;1446,0;5,0;31187,40000000002;0,0;1385,9999999999995;0,7310000000000001
312800;GUANHÃES;MG;-18,7713;-42,9312;4980,0;20,0;26741,809999999987;0,0;34818,00000000001;0,6860000000000002
312810;GUAPÉ;MG;-20,7631;-45,9152;3348,0;11,0;25899,900000000023;0,0;14268,99999999999;0,679
312820;GUARACIABA;MG;-20,5716;-43,0094;54127,0;157,00000000000003;11749,339999999995;1,0;10307,0;0,623
312825;GUARACIAMA;MG;-17,0142;-43,6675;23250,0;73,00000000000003;12068,329999999994;0,0;5004,999999999997;0,677
312830;GUARANÉSIA;MG;-21,3009;-46,7964;1322,0;3,999999999999999;29534,250000000007;0,0;19014,0;0,7009999999999998
312840;GUARANI;MG;-21,3563;-43,0328;8697,0;29,000000000000004;18279,959999999995;0,0;8925,999999999995;0,677
312850;GUARARÁ;MG;-21,7304;-43,0334;315106,0;737,0;15742,489999999996;0,0;3755,000000000001;0,6519999999999999
312860;GUARDA-MOR;MG;-17,7673;-47,0998;1584,0;5,999999999999999;94618,83999999992;0,0;6558,0;0,69
312870;GUAXUPÉ;MG;-21,305;-46,7081;11057,0;25,000000000000004;51025,48000000002;0,0;52234,0;0,7510000000000001
312880;GUIDOVAL;MG;-21,155;-42,7887;1040,0;3,999999999999999;18545,49000000001;0,0;7026,0;0,683
312890;GUIMARÂNIA;MG;-18,8425;-46,7901;1163,0;3,0;40361,59000000001;0,0;8168,0;0,6929999999999998
312900;GUIRICEMA;MG;-21,0098;-42,7207;4957,0;20,0;14241,080000000002;1,0;8296,000000000002;0,6740000000000002
312910;GURINHATÃ;MG;-19,2143;-49,7876;1577,0;5,0;30956,310000000005;1,0;5516,0;0,6799999999999999
312920;HELIODORA;MG;-22,0644;-45,5453;1572,0;5,0;20037,57999999999;0,0;6622,999999999995;0,657
312930;IAPU;MG;-19,4387;-42,2147;969,0;3,999999999999999;15092,309999999996;0,0;11084,999999999998;0,6540000000000001
312940;IBERTIOGA;MG;-21,433;-43,9639;1237,0;5,0;19146,210000000006;0,0;4999,000000000004;0,657
312950;IBIÁ;MG;-19,4749;-46,5474;5148,0;17,999999999999996;52836,02000000003;0,0;25510,99999999999;0,718
312960;IBIAÍ;MG;-16,8591;-44,9046;42407,0;118,99999999999997;11243,370000000003;0,0;8478,000000000005;0,6139999999999999
312965;IBIRACATU;MG;-15,6605;-44,1667;4392,0;16,999999999999996;10360,790000000008;0,0;5340,0;0,591
312970;IBIRACI;MG;-20,4611;-47,1222;3391,0;11,0;56849,83000000003;0,0;14128,000000000011;0,706
312980;IBIRITÉ;MG;-20,0252;-44,0569;153665,0;1194,9999999999998;16767,31999999999;0,0;184029,99999999988;0,704
312990;IBITIÚRA DE MINAS;MG;-22,0604;-46,4368;1351,0;5,0;18772,939999999988;0,0;3497,000000000001;0,6740000000000002
313000;IBITURUNA;MG;-21,1541;-44,7479;1346,0;5,999999999999999;19240,180000000004;0,0;3003,0000000000023;0,675
313005;ICARAÍ DE MINAS;MG;-16,214;-44,9034;54413,0;157,00000000000003;9316,770000000006;1,0;12200,0;0,6239999999999999
313010;IGARAPÉ;MG;-20,0707;-44,2994;3322,0;10,000000000000002;24258,380000000012;0,0;44560,99999999997;0,698
313020;IGARATINGA;MG;-19,9476;-44,7063;3421,0;11,0;58426,95999999996;0,0;11146,000000000005;0,651
313030;IGUATAMA;MG;-20,1776;-45,7111;1207,0;3,0;59040,86000000003;0,0;7901,000000000007;0,7070000000000001
313040;IJACI;MG;-21,1738;-44,9233;1554,0;5,0;70179,00999999994;0,0;6666,999999999996;0,714
313050;ILICÍNEA;MG;-20,9402;-45,8308;9142,0;26,999999999999996;19036,109999999986;0,0;12510,999999999995;0,6799999999999999
313055;IMBÉ DE MINAS;MG;-19,6017;-41,9695;49862,0;136,00000000000003;13222,690000000004;1,0;6976,000000000002;0,5529999999999999
313060;INCONFIDENTES;MG;-22,3136;-46,3264;781,0;3,0;18204,700000000008;0,0;7386,999999999994;0,692
313065;INDAIABIRA;MG;-15,4911;-42,2005;49439,0;137,00000000000006;11169,050000000003;1,0;7327,999999999995;0,6099999999999999
313070;INDIANÓPOLIS;MG;-19,0341;-47,9155;1412,0;3,999999999999999;99973,97000000004;0,0;7008,999999999995;0,6740000000000002
313080;INGAÍ;MG;-21,4024;-44,9152;1463,0;5,0;39488,69999999999;0,0;2785,0000000000005;0,6970000000000001
313090;INHAPIM;MG;-19,5476;-42,1147;179,0;1,0;17655,699999999986;0,0;24019,999999999985;0,6580000000000001
313100;INHAÚMA;MG;-19,4898;-44,3934;1655,0;5,0;22418,700000000015;0,0;6351,9999999999945;0,702
313110;INIMUTABA;MG;-18,7271;-44,3584;22747,0;67,00000000000001;12416,149999999998;0,0;7604,999999999994;0,6639999999999999
313115;IPABA;MG;-19,4158;-42,4139;250299,0;1191,0000000000005;11078,09000000001;0,0;18926,0;0,665
313120;IPANEMA;MG;-19,7992;-41,7164;436234,0;1624,0;16736,499999999996;0,0;20133,000000000007;0,6929999999999998
313130;IPATINGA;MG;-19,4703;-42,5476;5243,0;20,0;48903,90000000004;0,0;267333,0000000001;0,7710000000000001
313140;IPIAÇU;MG;-18,6927;-49,9436;1556,0;5,0;39081,80999999998;0,0;4229,000000000003;0,696
313150;IPUIÚNA;MG;-22,1013;-46,1915;4725,0;17,999999999999996;19857,750000000004;0,0;10155,999999999993;0,6860000000000002
313160;IRAÍ DE MINAS;MG;-18,9819;-47,461;1353,0;5,0;34969,55999999999;0,0;7067,000000000002;0,6950000000000001
313170;ITABIRA;MG;-19,6239;-43,2312;5291,0;20,0;65393,37;0,0;121717,00000000007;0,756
313180;ITABIRINHA;MG;-18,5712;-41,234;104419,0;516,0;13947,83;0,0;11637,000000000002;0,653
313190;ITABIRITO;MG;-20,2501;-43,8038;10868,0;25,000000000000004;147705,6200000001;0,0;52995,999999999956;0,73
313200;ITACAMBIRA;MG;-17,0625;-43,3069;58357,0;148,99999999999997;14498,819999999994;1,0;5447,000000000005;0,6279999999999999
313210;ITACARAMBI;MG;-15,089;-44,095;106017,0;693,9999999999999;13221,539999999999;0,0;18174,999999999996;0,641
313220;ITAGUARA;MG;-20,3947;-44,4875;10838,0;26,0;29563,980000000014;0,0;13510,000000000007;0,6910000000000001
313230;ITAIPÉ;MG;-17,4014;-41,6697;33038,0;99,00000000000004;9544,48;1,0;12910,000000000011;0,552
313240;ITAJUBÁ;MG;-22,4225;-45,4598;5327,0;20,0;39365,09999999997;0,0;97782,00000000006;0,7870000000000001
313250;ITAMARANDIBA;MG;-17,8552;-42,8561;1382,0;6,999999999999998;19866,229999999992;0,0;35130,00000000002;0,6459999999999999
313260;ITAMARATI DE MINAS;MG;-21,4179;-42,813;235447,0;823,9999999999999;16616,530000000006;0,0;4395,0;0,688
313270;ITAMBACURI;MG;-18,035;-41,683;1691,0;8,000000000000002;15658,390000000005;0,0;23206,99999999999;0,6339999999999999
313280;ITAMBÉ DO MATO DENTRO;MG;-19,4158;-43,3182;4776,0;17,999999999999996;17904,200000000015;1,0;2032,0000000000007;0,6339999999999999
313290;ITAMOGI;MG;-21,0758;-47,046;7480,0;23,000000000000004;24201,72000000001;0,0;10122,000000000005;0,6740000000000002
313300;ITAMONTE;MG;-22,2859;-44,868;3644,0;12,0;75895,06000000001;0,0;15844,000000000011;0,7049999999999998
313310;ITANHANDU;MG;-22,2942;-44,9382;1989,0;5,999999999999999;32783,25999999999;0,0;15510,999999999993;0,7390000000000001
313320;ITANHOMI;MG;-19,1736;-41,863;4650,0;16,999999999999996;13324,140000000007;0,0;12259,000000000005;0,6500000000000001
313330;ITAOBIM;MG;-16,5571;-41,5017;13523,0;43,99999999999999;15286,440000000011;0,0;20997,0;0,629
313340;ITAPAGIPE;MG;-19,9062;-49,3781;3615,0;12,999999999999996;36016,90000000003;0,0;15510,999999999993;0,7230000000000001
313350;ITAPECERICA;MG;-20,4704;-45,127;3691,0;14,0;27750,74000000001;0,0;21760,000000000015;0,7129999999999999
313360;ITAPEVA;MG;-22,7665;-46,2241;11962,0;29,000000000000004;80444,86999999992;0,0;9976,000000000005;0,72
313370;ITATIAIUÇU;MG;-20,1983;-44,4211;4908,0;14,999999999999998;191986,3999999999;0,0;11354,000000000002;0,677
313375;ITAÚ DE MINAS;MG;-20,7375;-46,7525;1689,0;5,999999999999999;45471,41000000001;0,0;16286,000000000004;0,776
313380;ITAÚNA;MG;-20,0818;-44,5801;5342,0;20,0;45995,770000000026;0,0;94454,99999999999;0,758
313390;ITAVERAVA;MG;-20,6769;-43,6141;47702,0;123,00000000000003;13282,649999999998;1,0;5320,999999999996;0,627
313400;ITINGA;MG;-16,61;-41,7672;93998,0;135,00000000000006;9772,87;1,0;15052,999999999987;0,6000000000000001
313410;ITUETA;MG;-19,3999;-41,1746;18677,0;48,99999999999999;17147,130000000016;0,0;6073,9999999999945;0,635
313420;ITUIUTABA;MG;-18,9772;-49,4639;5342,0;20,0;39681,59000000003;0,0;105817,99999999991;0,7390000000000001
313430;ITUMIRIM;MG;-21,3171;-44,8724;15035,0;45,99999999999999;15322,459999999997;0,0;5977,999999999996;0,726
313440;ITURAMA;MG;-19,7276;-50,1966;5068,0;17,999999999999996;67441,19;0,0;40101,000000000015;0,7470000000000001
313450;ITUTINGA;MG;-21,3;-44,6567;1489,0;5,0;45108,750000000015;0,0;3749,0;0,7270000000000001
313460;JABOTICATUBAS;MG;-19,5119;-43,7373;1461,0;6,999999999999998;15102,22;0,0;20683,000000000004;0,681
313470;JACINTO;MG;-16,1428;-40,295;7398,0;23,000000000000004;11861,759999999991;0,0;12319,999999999995;0,6200000000000001
313480;JACUÍ;MG;-21,0137;-46,7359;979,0;3,0;19950,080000000005;0,0;7694,999999999995;0,6679999999999999
313490;JACUTINGA;MG;-22,286;-46,6166;5357,0;17,999999999999996;45757,890000000014;0,0;26537,999999999996;0,7150000000000001
313500;JAGUARAÇU;MG;-19,647;-42,7498;1577,0;5,0;39954,46999999999;0,0;3150,999999999998;0,679
313505;JAÍBA;MG;-15,3432;-43,6688;1020,0;3,999999999999999;18780,35000000001;0,0;39850,00000000002;0,6379999999999999
313507;JAMPRUCA;MG;-18,461;-41,809;12696,0;41,00000000000001;14255,960000000012;0,0;5452,999999999997;0,609
313510;JANAÚBA;MG;-15,8022;-43,3132;3702,0;14,0;19002,4;0,0;72374,00000000006;0,696
313520;JANUÁRIA;MG;-15,4802;-44,3639;1325,0;5,999999999999999;13880,649999999994;0,0;67958,0;0,6580000000000001
313530;JAPARAÍBA;MG;-20,1442;-45,5015;1646,0;5,0;21728,009999999987;0,0;4417,999999999998;0,7209999999999999
313535;JAPONVAR;MG;-15,9891;-44,2758;49316,0;135,00000000000006;10343,249999999993;1,0;7990,999999999998;0,6079999999999999
313540;JECEABA;MG;-20,5339;-43,9894;1669,0;5,999999999999999;298325,4600000002;0,0;4795,0;0,661
313545;JENIPAPO DE MINAS;MG;-17,0831;-42,2589;90754,0;91,00000000000001;11560,86;1,0;7781,000000000004;0,6239999999999999
313550;JEQUERI;MG;-20,4542;-42,6651;4390,0;14,0;17158,429999999986;0,0;12245,999999999993;0,601
313560;JEQUITAÍ;MG;-17,229;-44,4376;649,0;2,0000000000000004;18648,599999999988;0,0;7407,000000000003;0,643
313570;JEQUITIBÁ;MG;-19,2345;-44,0304;2041,0;6,999999999999998;24861,369999999977;1,0;5203,000000000004;0,6890000000000001
313580;JEQUITINHONHA;MG;-16,4375;-41,0117;8777,0;30,0;11641,100000000004;0,0;25554,999999999993;0,615
313590;JESUÂNIA;MG;-21,9887;-45,2911;1339,0;5,0;19828,360000000015;0,0;4774,000000000001;0,6580000000000001
313600;JOAÍMA;MG;-16,6522;-41,0229;1275,0;5,999999999999999;12062,950000000008;0,0;15476,000000000004;0,587
313610;JOANÉSIA;MG;-19,1729;-42,6775;1458,0;5,999999999999999;27744,529999999984;1,0;4382,000000000002;0,6259999999999999
313620;JOÃO MONLEVADE;MG;-19,8126;-43,1735;8413,0;23,000000000000004;48291,589999999975;0,0;80903,00000000006;0,758
313630;JOÃO PINHEIRO;MG;-17,7398;-46,1715;9140,0;28,000000000000004;45082,53999999998;0,0;47990,0;0,6970000000000001
313640;JOAQUIM FELÍCIO;MG;-17,758;-44,1643;12982,0;45,99999999999999;16444,719999999994;0,0;4757,0;0,637
313650;JORDÂNIA;MG;-15,9009;-40,1841;942,0;5,0;10211,010000000004;0,0;10872,0;0,6279999999999999
313652;JOSÉ GONÇALVES DE MINAS;MG;-16,9053;-42,6014;119583,0;154,00000000000003;12376,560000000005;1,0;4474,000000000001;0,6320000000000001
313655;JOSÉ RAYDAN;MG;-18,2195;-42,4946;88647,0;114,00000000000001;16192,400000000005;1,0;5104,000000000004;0,617
313657;JOSENÓPOLIS;MG;-16,5417;-42,5151;4356,0;18,999999999999996;11767,090000000006;0,0;4911,0;0,5640000000000001
313665;JUATUBA;MG;-19,9448;-44,3451;4936,0;17,999999999999996;56261,25999999997;0,0;27823,000000000015;0,7169999999999999
